"deltakar","kjønn","alder","dialekt","språk","ord","ordklasse","setning","setning_nr","kategori","np_pro","rekkefølgje","subjekt","verb","partikkel","objekt","verb_part"
"GB01","male",34,"Göteborg","swedish","igår","Adv","Igår drack den gamla bagaren upp den sista ölen","1126","Part-Sub","NP","SP","bagaren","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","drack","V","Igår drack den gamla bagaren upp den sista ölen","1126","Part-Sub","NP","SP","bagaren","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","den","Det","Igår drack den gamla bagaren upp den sista ölen","1126","Part-Sub","NP","SP","bagaren","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","gamla","Adj","Igår drack den gamla bagaren upp den sista ölen","1126","Part-Sub","NP","SP","bagaren","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","bagaren","N","Igår drack den gamla bagaren upp den sista ölen","1126","Part-Sub","NP","SP","bagaren","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","upp","Part","Igår drack den gamla bagaren upp den sista ölen","1126","Part-Sub","NP","SP","bagaren","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","sista","Adj","Igår drack den gamla bagaren upp den sista ölen","1126","Part-Sub","NP","SP","bagaren","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","ölen","N","Igår drack den gamla bagaren upp den sista ölen","1126","Part-Sub","NP","SP","bagaren","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","igår","Adv","Igår drack han upp den sista ölen","1127","Part-Sub","PRO","SP","han","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","drack","V","Igår drack han upp den sista ölen","1127","Part-Sub","PRO","SP","han","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","han","Pron","Igår drack han upp den sista ölen","1127","Part-Sub","PRO","SP","han","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","upp","Part","Igår drack han upp den sista ölen","1127","Part-Sub","PRO","SP","han","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","den","Art","Igår drack han upp den sista ölen","1127","Part-Sub","PRO","SP","han","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","sista","Adj","Igår drack han upp den sista ölen","1127","Part-Sub","PRO","SP","han","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","ölen","N","Igår drack han upp den sista ölen","1127","Part-Sub","PRO","SP","han","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","förra","Adj","Förra året gav den bästa löparen upp under sista varvet","1128","Part-Sub","NP","SP","löparen","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","året","N","Förra året gav den bästa löparen upp under sista varvet","1128","Part-Sub","NP","SP","löparen","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","gav","V","Förra året gav den bästa löparen upp under sista varvet","1128","Part-Sub","NP","SP","löparen","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","den","Art","Förra året gav den bästa löparen upp under sista varvet","1128","Part-Sub","NP","SP","löparen","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","bästa","Adj","Förra året gav den bästa löparen upp under sista varvet","1128","Part-Sub","NP","SP","löparen","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","löparen","N","Förra året gav den bästa löparen upp under sista varvet","1128","Part-Sub","NP","SP","löparen","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","upp","Part","Förra året gav den bästa löparen upp under sista varvet","1128","Part-Sub","NP","SP","löparen","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","under","Prep","Förra året gav den bästa löparen upp under sista varvet","1128","Part-Sub","NP","SP","löparen","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","sista","Adj","Förra året gav den bästa löparen upp under sista varvet","1128","Part-Sub","NP","SP","löparen","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","varvet","N","Förra året gav den bästa löparen upp under sista varvet","1128","Part-Sub","NP","SP","löparen","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","förra","Adj","Förra året gav hon upp under sista varvet","1129","Part-Sub","PRO","SP","hon","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","året","N","Förra året gav hon upp under sista varvet","1129","Part-Sub","PRO","SP","hon","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","gav","V","Förra året gav hon upp under sista varvet","1129","Part-Sub","PRO","SP","hon","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","hon","Pron","Förra året gav hon upp under sista varvet","1129","Part-Sub","PRO","SP","hon","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","upp","Part","Förra året gav hon upp under sista varvet","1129","Part-Sub","PRO","SP","hon","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","under","Prep","Förra året gav hon upp under sista varvet","1129","Part-Sub","PRO","SP","hon","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","sista","Adj","Förra året gav hon upp under sista varvet","1129","Part-Sub","PRO","SP","hon","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","varvet","N","Förra året gav hon upp under sista varvet","1129","Part-Sub","PRO","SP","hon","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","igår","Adv","Igår bröt den unga polisen ihop under förhöret","1130","Part-Sub","NP","SP","polisen","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","bröt","V","Igår bröt den unga polisen ihop under förhöret","1130","Part-Sub","NP","SP","polisen","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","den","Art","Igår bröt den unga polisen ihop under förhöret","1130","Part-Sub","NP","SP","polisen","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","unga","Adj","Igår bröt den unga polisen ihop under förhöret","1130","Part-Sub","NP","SP","polisen","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","polisen","N","Igår bröt den unga polisen ihop under förhöret","1130","Part-Sub","NP","SP","polisen","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","ihop","Part","Igår bröt den unga polisen ihop under förhöret","1130","Part-Sub","NP","SP","polisen","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","under","Prep","Igår bröt den unga polisen ihop under förhöret","1130","Part-Sub","NP","SP","polisen","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","förhöret","N","Igår bröt den unga polisen ihop under förhöret","1130","Part-Sub","NP","SP","polisen","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","igår","Adv","Igår bröt han ihop under förhöret","1131","Part-Sub","PRO","SP","han","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","bröt","V","Igår bröt han ihop under förhöret","1131","Part-Sub","PRO","SP","han","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","han","Pron","Igår bröt han ihop under förhöret","1131","Part-Sub","PRO","SP","han","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","ihop","Part","Igår bröt han ihop under förhöret","1131","Part-Sub","PRO","SP","han","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","under","Prep","Igår bröt han ihop under förhöret","1131","Part-Sub","PRO","SP","han","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","förhöret","N","Igår bröt han ihop under förhöret","1131","Part-Sub","PRO","SP","han","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","igår","Adv","Igår svimmade den unga skådespelaren av under föreställningen","1132","Part-Sub","NP","SP","skådespelaren","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","svimmade","V","Igår svimmade den unga skådespelaren av under föreställningen","1132","Part-Sub","NP","SP","skådespelaren","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","den","Art","Igår svimmade den unga skådespelaren av under föreställningen","1132","Part-Sub","NP","SP","skådespelaren","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","unga","Adj","Igår svimmade den unga skådespelaren av under föreställningen","1132","Part-Sub","NP","SP","skådespelaren","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","skådespelaren","N","Igår svimmade den unga skådespelaren av under föreställningen","1132","Part-Sub","NP","SP","skådespelaren","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","av","Prep","Igår svimmade den unga skådespelaren av under föreställningen","1132","Part-Sub","NP","SP","skådespelaren","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","under","Prep","Igår svimmade den unga skådespelaren av under föreställningen","1132","Part-Sub","NP","SP","skådespelaren","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","föreställningen","N","Igår svimmade den unga skådespelaren av under föreställningen","1132","Part-Sub","NP","SP","skådespelaren","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","igår","Adv","Igår ramlade tre tavlor ner i den stora salen","1133","Part-Sub","NP","SP","tavlor","ramlade","ner",NA,"ramlade_ner"
"GB01","male",34,"Göteborg","swedish","ramlade","V","Igår ramlade tre tavlor ner i den stora salen","1133","Part-Sub","NP","SP","tavlor","ramlade","ner",NA,"ramlade_ner"
"GB01","male",34,"Göteborg","swedish","tre","Q","Igår ramlade tre tavlor ner i den stora salen","1133","Part-Sub","NP","SP","tavlor","ramlade","ner",NA,"ramlade_ner"
"GB01","male",34,"Göteborg","swedish","tavlor","N","Igår ramlade tre tavlor ner i den stora salen","1133","Part-Sub","NP","SP","tavlor","ramlade","ner",NA,"ramlade_ner"
"GB01","male",34,"Göteborg","swedish","ner","Part","Igår ramlade tre tavlor ner i den stora salen","1133","Part-Sub","NP","SP","tavlor","ramlade","ner",NA,"ramlade_ner"
"GB01","male",34,"Göteborg","swedish","i","Prep","Igår ramlade tre tavlor ner i den stora salen","1133","Part-Sub","NP","SP","tavlor","ramlade","ner",NA,"ramlade_ner"
"GB01","male",34,"Göteborg","swedish","den","Art","Igår ramlade tre tavlor ner i den stora salen","1133","Part-Sub","NP","SP","tavlor","ramlade","ner",NA,"ramlade_ner"
"GB01","male",34,"Göteborg","swedish","stora","Adj","Igår ramlade tre tavlor ner i den stora salen","1133","Part-Sub","NP","SP","tavlor","ramlade","ner",NA,"ramlade_ner"
"GB01","male",34,"Göteborg","swedish","salen","N","Igår ramlade tre tavlor ner i den stora salen","1133","Part-Sub","NP","SP","tavlor","ramlade","ner",NA,"ramlade_ner"
"GB01","male",34,"Göteborg","swedish","igår","Adv","Igår svimmade han av under föreställningen","1134","Part-Sub","PRO","SP","han","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","svimmade","V","Igår svimmade han av under föreställningen","1134","Part-Sub","PRO","SP","han","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","han","Pron","Igår svimmade han av under föreställningen","1134","Part-Sub","PRO","SP","han","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","av","Prep","Igår svimmade han av under föreställningen","1134","Part-Sub","PRO","SP","han","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","under","Prep","Igår svimmade han av under föreställningen","1134","Part-Sub","PRO","SP","han","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","föreställningen","N","Igår svimmade han av under föreställningen","1134","Part-Sub","PRO","SP","han","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","igår","Adv","Igår brann två hus ner i Oslo","1135","Part-Sub","NP","SP","hus","brann","ner",NA,"brann_ner"
"GB01","male",34,"Göteborg","swedish","brann","V","Igår brann två hus ner i Oslo","1135","Part-Sub","NP","SP","hus","brann","ner",NA,"brann_ner"
"GB01","male",34,"Göteborg","swedish","två","Q","Igår brann två hus ner i Oslo","1135","Part-Sub","NP","SP","hus","brann","ner",NA,"brann_ner"
"GB01","male",34,"Göteborg","swedish","hus","N","Igår brann två hus ner i Oslo","1135","Part-Sub","NP","SP","hus","brann","ner",NA,"brann_ner"
"GB01","male",34,"Göteborg","swedish","ner","Part","Igår brann två hus ner i Oslo","1135","Part-Sub","NP","SP","hus","brann","ner",NA,"brann_ner"
"GB01","male",34,"Göteborg","swedish","i","Prep","Igår brann två hus ner i Oslo","1135","Part-Sub","NP","SP","hus","brann","ner",NA,"brann_ner"
"GB01","male",34,"Göteborg","swedish","oslo","N","Igår brann två hus ner i Oslo","1135","Part-Sub","NP","SP","hus","brann","ner",NA,"brann_ner"
"GB01","male",34,"Göteborg","swedish","i_går","Adv","I går drack bagaren upp den sista ölen","1201","Part-Sub","NP","SP","bagaren","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","drack","V","I går drack bagaren upp den sista ölen","1201","Part-Sub","NP","SP","bagaren","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","bagaren","N","I går drack bagaren upp den sista ölen","1201","Part-Sub","NP","SP","bagaren","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","upp","Part","I går drack bagaren upp den sista ölen","1201","Part-Sub","NP","SP","bagaren","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","den","Art","I går drack bagaren upp den sista ölen","1201","Part-Sub","NP","SP","bagaren","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","sista","Adj","I går drack bagaren upp den sista ölen","1201","Part-Sub","NP","SP","bagaren","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","ölen","N","I går drack bagaren upp den sista ölen","1201","Part-Sub","NP","SP","bagaren","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","i_går","Adv","I går drack han upp den sista ölen","1202","Part-Sub","PRO","SP","han","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","drack","V","I går drack han upp den sista ölen","1202","Part-Sub","PRO","SP","han","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","han","Pron","I går drack han upp den sista ölen","1202","Part-Sub","PRO","SP","han","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","upp","Part","I går drack han upp den sista ölen","1202","Part-Sub","PRO","SP","han","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","den","Art","I går drack han upp den sista ölen","1202","Part-Sub","PRO","SP","han","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","sista","Adj","I går drack han upp den sista ölen","1202","Part-Sub","PRO","SP","han","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","ölen","N","I går drack han upp den sista ölen","1202","Part-Sub","PRO","SP","han","drack","upp","ölen","drack_upp"
"GB01","male",34,"Göteborg","swedish","i_fjol","Adv","I fjol gav löparen upp under sista varvet","1203","Part-Sub","NP","SP","löparen","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","gav","V","I fjol gav löparen upp under sista varvet","1203","Part-Sub","NP","SP","löparen","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","löparen","N","I fjol gav löparen upp under sista varvet","1203","Part-Sub","NP","SP","löparen","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","upp","Part","I fjol gav löparen upp under sista varvet","1203","Part-Sub","NP","SP","löparen","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","under","Prep","I fjol gav löparen upp under sista varvet","1203","Part-Sub","NP","SP","löparen","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","sista","Adj","I fjol gav löparen upp under sista varvet","1203","Part-Sub","NP","SP","löparen","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","varvet","N","I fjol gav löparen upp under sista varvet","1203","Part-Sub","NP","SP","löparen","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","i_fjol","Adv","I fjol gav han upp under sista varvet","1204","Part-Sub","PRO","SP","han","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","gav","V","I fjol gav han upp under sista varvet","1204","Part-Sub","PRO","SP","han","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","han","Pron","I fjol gav han upp under sista varvet","1204","Part-Sub","PRO","SP","han","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","upp","Part","I fjol gav han upp under sista varvet","1204","Part-Sub","PRO","SP","han","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","under","Prep","I fjol gav han upp under sista varvet","1204","Part-Sub","PRO","SP","han","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","sista","Adj","I fjol gav han upp under sista varvet","1204","Part-Sub","PRO","SP","han","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","varvet","N","I fjol gav han upp under sista varvet","1204","Part-Sub","PRO","SP","han","gav","upp",NA,"gav_upp"
"GB01","male",34,"Göteborg","swedish","igår","Adv","Igår bröt polisen ihop under förhöret","1205","Part-Sub","NP","SP","polisen","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","bröt","V","Igår bröt polisen ihop under förhöret","1205","Part-Sub","NP","SP","polisen","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","polisen","N","Igår bröt polisen ihop under förhöret","1205","Part-Sub","NP","SP","polisen","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","ihop","Part","Igår bröt polisen ihop under förhöret","1205","Part-Sub","NP","SP","polisen","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","under","Prep","Igår bröt polisen ihop under förhöret","1205","Part-Sub","NP","SP","polisen","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","förhöret","N","Igår bröt polisen ihop under förhöret","1205","Part-Sub","NP","SP","polisen","bröt","ihop",NA,"bröt_ihop"
"GB01","male",34,"Göteborg","swedish","igår","Adv","Igår svimmade den unga skådespelaren av under föreställningen","1207","Part-Sub","NP","SP","skådespelaren","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","svimmade","V","Igår svimmade den unga skådespelaren av under föreställningen","1207","Part-Sub","NP","SP","skådespelaren","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","den","Art","Igår svimmade den unga skådespelaren av under föreställningen","1207","Part-Sub","NP","SP","skådespelaren","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","unga","Adj","Igår svimmade den unga skådespelaren av under föreställningen","1207","Part-Sub","NP","SP","skådespelaren","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","skådespelaren","N","Igår svimmade den unga skådespelaren av under föreställningen","1207","Part-Sub","NP","SP","skådespelaren","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","av","Prep","Igår svimmade den unga skådespelaren av under föreställningen","1207","Part-Sub","NP","SP","skådespelaren","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","under","Prep","Igår svimmade den unga skådespelaren av under föreställningen","1207","Part-Sub","NP","SP","skådespelaren","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","föreställningen","N","Igår svimmade den unga skådespelaren av under föreställningen","1207","Part-Sub","NP","SP","skådespelaren","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","igår","Adv","Igår svimmade han av under föeställningen","1208","Part-Sub","PRO","SP","han","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","svimmade","V","Igår svimmade han av under föeställningen","1208","Part-Sub","PRO","SP","han","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","han","Pron","Igår svimmade han av under föeställningen","1208","Part-Sub","PRO","SP","han","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","av","Prep","Igår svimmade han av under föeställningen","1208","Part-Sub","PRO","SP","han","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","under","Prep","Igår svimmade han av under föeställningen","1208","Part-Sub","PRO","SP","han","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","föreställningen","N","Igår svimmade han av under föeställningen","1208","Part-Sub","PRO","SP","han","svimmade","av",NA,"svimmade_av"
"GB01","male",34,"Göteborg","swedish","igår","Adv","Igår låste läraren upp dörren till klassrummet","1209","Part-Sub","NP","SP","läraren","låste","upp","dörren","låste_upp"
"GB01","male",34,"Göteborg","swedish","låste","V","Igår låste läraren upp dörren till klassrummet","1209","Part-Sub","NP","SP","läraren","låste","upp","dörren","låste_upp"
"GB01","male",34,"Göteborg","swedish","läraren","N","Igår låste läraren upp dörren till klassrummet","1209","Part-Sub","NP","SP","läraren","låste","upp","dörren","låste_upp"
"GB01","male",34,"Göteborg","swedish","upp","Part","Igår låste läraren upp dörren till klassrummet","1209","Part-Sub","NP","SP","läraren","låste","upp","dörren","låste_upp"
"GB01","male",34,"Göteborg","swedish","dörren","N","Igår låste läraren upp dörren till klassrummet","1209","Part-Sub","NP","SP","läraren","låste","upp","dörren","låste_upp"
"GB01","male",34,"Göteborg","swedish","till","Prep","Igår låste läraren upp dörren till klassrummet","1209","Part-Sub","NP","SP","läraren","låste","upp","dörren","låste_upp"
"GB01","male",34,"Göteborg","swedish","klassrummet","N","Igår låste läraren upp dörren till klassrummet","1209","Part-Sub","NP","SP","läraren","låste","upp","dörren","låste_upp"
"GB01","male",34,"Göteborg","swedish","igår","Adv","Igår låste hon upp dörren till klassrummet","1210","Part-Sub","PRO","SP","hon","låste","upp","dörren","låste_upp"
"GB01","male",34,"Göteborg","swedish","låste","V","Igår låste hon upp dörren till klassrummet","1210","Part-Sub","PRO","SP","hon","låste","upp","dörren","låste_upp"
"GB01","male",34,"Göteborg","swedish","hon","Pron","Igår låste hon upp dörren till klassrummet","1210","Part-Sub","PRO","SP","hon","låste","upp","dörren","låste_upp"
"GB01","male",34,"Göteborg","swedish","upp","Part","Igår låste hon upp dörren till klassrummet","1210","Part-Sub","PRO","SP","hon","låste","upp","dörren","låste_upp"
"GB01","male",34,"Göteborg","swedish","dörren","N","Igår låste hon upp dörren till klassrummet","1210","Part-Sub","PRO","SP","hon","låste","upp","dörren","låste_upp"
"GB01","male",34,"Göteborg","swedish","till","Prep","Igår låste hon upp dörren till klassrummet","1210","Part-Sub","PRO","SP","hon","låste","upp","dörren","låste_upp"
"GB01","male",34,"Göteborg","swedish","klassrummet","N","Igår låste hon upp dörren till klassrummet","1210","Part-Sub","PRO","SP","hon","låste","upp","dörren","låste_upp"
"GB01","male",34,"Göteborg","swedish","vakterna","N","Vakterna kastade ut studenten från puben","1301","Obj-PartPP","NP","PO","vakterna","kastade","ut","studenten","kastade_ut"
"GB01","male",34,"Göteborg","swedish","kastade_ut","V","Vakterna kastade ut studenten från puben","1301","Obj-PartPP","NP","PO","vakterna","kastade","ut","studenten","kastade_ut"
"GB01","male",34,"Göteborg","swedish","studenten","N","Vakterna kastade ut studenten från puben","1301","Obj-PartPP","NP","PO","vakterna","kastade","ut","studenten","kastade_ut"
"GB01","male",34,"Göteborg","swedish","från","Prep","Vakterna kastade ut studenten från puben","1301","Obj-PartPP","NP","PO","vakterna","kastade","ut","studenten","kastade_ut"
"GB01","male",34,"Göteborg","swedish","puben","N","Vakterna kastade ut studenten från puben","1301","Obj-PartPP","NP","PO","vakterna","kastade","ut","studenten","kastade_ut"
"GB01","male",34,"Göteborg","swedish","vakterna","N","Vakterna kastade ut studenten igår","1302","Obj-Part","NP","PO","vakterna","kastade","ut","studenten","kastade_ut"
"GB01","male",34,"Göteborg","swedish","kastade_ut","V","Vakterna kastade ut studenten igår","1302","Obj-Part","NP","PO","vakterna","kastade","ut","studenten","kastade_ut"
"GB01","male",34,"Göteborg","swedish","studenten","N","Vakterna kastade ut studenten igår","1302","Obj-Part","NP","PO","vakterna","kastade","ut","studenten","kastade_ut"
"GB01","male",34,"Göteborg","swedish","igår","Adv","Vakterna kastade ut studenten igår","1302","Obj-Part","NP","PO","vakterna","kastade","ut","studenten","kastade_ut"
"GB01","male",34,"Göteborg","swedish","vakterna","N","Vakterna kastade ut honom från puben","1303","Obj-PartPP","PRO","PO","vakterna","kastade","ut","honom","kastade_ut"
"GB01","male",34,"Göteborg","swedish","kastade_ut","V","Vakterna kastade ut honom från puben","1303","Obj-PartPP","PRO","PO","vakterna","kastade","ut","honom","kastade_ut"
"GB01","male",34,"Göteborg","swedish","honom","Pron","Vakterna kastade ut honom från puben","1303","Obj-PartPP","PRO","PO","vakterna","kastade","ut","honom","kastade_ut"
"GB01","male",34,"Göteborg","swedish","från","Prep","Vakterna kastade ut honom från puben","1303","Obj-PartPP","PRO","PO","vakterna","kastade","ut","honom","kastade_ut"
"GB01","male",34,"Göteborg","swedish","puben","N","Vakterna kastade ut honom från puben","1303","Obj-PartPP","PRO","PO","vakterna","kastade","ut","honom","kastade_ut"
"GB01","male",34,"Göteborg","swedish","vakterna","N","Vakterna kastade ut honom igår","1304","Obj-Part","PRO","PO","vakterna","kastade","ut","honom","kastade_ut"
"GB01","male",34,"Göteborg","swedish","kastade_ut","V","Vakterna kastade ut honom igår","1304","Obj-Part","PRO","PO","vakterna","kastade","ut","honom","kastade_ut"
"GB01","male",34,"Göteborg","swedish","honom","Pron","Vakterna kastade ut honom igår","1304","Obj-Part","PRO","PO","vakterna","kastade","ut","honom","kastade_ut"
"GB01","male",34,"Göteborg","swedish","igår","Adv","Vakterna kastade ut honom igår","1304","Obj-Part","PRO","PO","vakterna","kastade","ut","honom","kastade_ut"
"GB01","male",34,"Göteborg","swedish","vakterna","N","Vakterna släppte in vittnet i salen","1305","Obj-PartPP","NP","PO","vakterna","släppte","in","vittnet","släppte_in"
"GB01","male",34,"Göteborg","swedish","släppte_in","V","Vakterna släppte in vittnet i salen","1305","Obj-PartPP","NP","PO","vakterna","släppte","in","vittnet","släppte_in"
"GB01","male",34,"Göteborg","swedish","vittnet","N","Vakterna släppte in vittnet i salen","1305","Obj-PartPP","NP","PO","vakterna","släppte","in","vittnet","släppte_in"
"GB01","male",34,"Göteborg","swedish","i","Prep","Vakterna släppte in vittnet i salen","1305","Obj-PartPP","NP","PO","vakterna","släppte","in","vittnet","släppte_in"
"GB01","male",34,"Göteborg","swedish","salen","N","Vakterna släppte in vittnet i salen","1305","Obj-PartPP","NP","PO","vakterna","släppte","in","vittnet","släppte_in"
"GB01","male",34,"Göteborg","swedish","vakterna","N","Vakterna släppte in honom igår","1308","Obj-Part","PRO","PO","vakterna","släppte","in","honom","släppte_in"
"GB01","male",34,"Göteborg","swedish","släppte_in","V","Vakterna släppte in honom igår","1308","Obj-Part","PRO","PO","vakterna","släppte","in","honom","släppte_in"
"GB01","male",34,"Göteborg","swedish","honom","Pron","Vakterna släppte in honom igår","1308","Obj-Part","PRO","PO","vakterna","släppte","in","honom","släppte_in"
"GB01","male",34,"Göteborg","swedish","igår","Adv","Vakterna släppte in honom igår","1308","Obj-Part","PRO","PO","vakterna","släppte","in","honom","släppte_in"
